probeID,logFC,AveExpr,t,P.Value,adj.P.Val,B,UCSC_RefGene_Name
cg03197835,-0.06755522502339911,0.4798221741352306,-3.5742167466259516,3.7655160074969314e-4,0.014751397755642092,-2.2869583648794434,KCNQ1;KCNQ1
cg12061236,0.07331497966023515,0.523150036442281,3.574138540347448,3.766620267600872e-4,0.014752940410161414,-2.287232969757585,AKAP12
cg16609995,-0.0408638909009425,0.3994460604035775,-3.574132850852003,3.7667006142006685e-4,0.014752940410161414,-2.287252946997035,PBX2;GPSM3
cg17267628,0.059528255360494775,0.7044649518213502,3.5739484946834663,3.7693049463733785e-4,0.01476045805761167,-2.2879002509838964,OPTC
cg05810883,0.056568929526866985,0.7594291916480304,3.573924560788847,3.769643175440454e-4,0.01476045805761167,-2.287984284358026,CSMD2
cg04367252,-0.06047346177993161,0.19569884612714752,-3.5738275665963832,3.7710141693119917e-4,0.014764252725914931,-2.2883248313803533,ALX4
cg04658027,0.08923448334920775,0.5081826839089032,3.5736784097494123,3.7731233835932123e-4,0.014769719493386202,-2.288848504346002,CLIC1
cg21197905,0.06278480705144895,0.582036949883629,3.573592193212784,3.774343068299344e-4,0.014773098230063213,-2.2891511913448754,PPP2R1B
cg14994258,0.06531898174944961,0.8359425282348406,3.5731218236896356,3.781003780393063e-4,0.014790238332488558,-2.290802429879344,PXDN
cg13136266,0.0648566081702402,0.6776934921737819,3.5731020615726248,3.781283864614536e-4,0.014790238332488558,-2.290871800477283,TSPAN18;TSPAN18
cg03408497,-0.07051756731172842,0.5571750442344053,-3.573041022926759,3.782149074908752e-4,0.014791076530845368,-2.291086060987787,SMOX;SMOX;SMOX;SMOX
cg23558473,-0.002416062012398957,0.028462679959052245,-3.5728829899645618,3.784390021517886e-4,0.014796610198270005,-2.2916407787989685,RC3H2;RC3H2
cg22021597,0.03865307787278882,0.6933541829785039,3.572882459322725,3.784397548245663e-4,0.014796610198270005,-2.291642641386236,ITPKB
cg12787571,-0.07192204411439185,0.5227754936067383,-3.5728153465214088,3.785349602424599e-4,0.014796610198270005,-2.2918782095322685,ALDH3A1;ALDH3A1;ALDH3A1
cg13963891,0.07367123913147178,0.6401512589665715,3.5727612293583992,3.786117465436264e-4,0.014797360400142264,-2.2920681594574495,OCA2
cg13338877,-0.05036232420422817,0.13730267326991236,-3.572749402126386,3.786285300276686e-4,0.014797360400142264,-2.2921096723852044,HLA-J;NCRNA00171
cg14321412,-0.06787817881113611,0.6266985179071157,-3.572726317562747,3.786612902839625e-4,0.014797360400142264,-2.2921906975409705,NID2
cg03827386,0.060435281687891806,0.8243143054049719,3.572666726617435,3.787458705271578e-4,0.014798663332695397,-2.292399855137801,COLQ;COLQ;COLQ
cg06248182,-0.002653706374403316,0.03030517746573739,-3.5726525014114277,3.787660636504234e-4,0.014798663332695397,-2.2924497835337965,ERAL1
cg23873523,0.005607680995449064,0.03714190078988896,3.5724624387772534,3.7903596026107395e-4,0.014807349673424453,-2.2931168572704452,CD81
cg18817088,-0.04282678135172885,0.5095654975332873,-3.572390719782408,3.7913785093820053e-4,0.014809000079844335,-2.293368564666432,SLC22A12;SLC22A12
cg09833701,-0.06987962126231773,0.4081452420895431,-3.572310752520203,3.792514901255904e-4,0.014812042480543665,-2.2936492147237715,TNNT3;TNNT3;TNNT3;TNNT3
cg19794395,-0.061381594401763495,0.6022113724155769,-3.572162135768542,3.79462769895672e-4,0.01481889739796628,-2.2941707783522585,CYP27B1
cg09624807,0.03297154938172775,0.7994919769642701,3.572089864598574,3.7956555344640367e-4,0.014821514394755455,-2.294424403138682,NLRC5
cg15690573,-0.07173059854096275,0.43342833659170893,-3.57178257084408,3.800028757382432e-4,0.014835597494324915,-2.295502749141236,ATP6V0A1;ATP6V0A1;ATP6V0A1
cg14027524,0.048287880474518596,0.5264610774514165,3.5716990314172583,3.801218456833263e-4,0.014837643537414773,-2.295795887748258,C9orf169
cg24630764,0.05781764976864645,0.6102082533816563,3.571555434168595,3.8032642655071825e-4,0.014842832552430758,-2.296299752937708,P2RY12;MED12L;P2RY12
cg10091811,-0.01661311310524094,0.7675324607332183,-3.571078106844769,3.8100720919872626e-4,0.014860888595459571,-2.297974496021986,TBCD
cg23759189,-0.06597259582203296,0.5835282773198087,-3.5710718898965594,3.8101608357614007e-4,0.014860888595459571,-2.297996307286673,NTM
cg11356887,-0.05063904769790223,0.4630121240588741,-3.5710550317058507,3.810401487604834e-4,0.014860888595459571,-2.2980554516290432,EGFL8
cg08708408,0.049105633482681044,0.8464211965610011,3.5710263994362,3.8108102478705996e-4,0.014861083973213587,-2.2981559028821614,SEMA3A
cg12712747,-0.09614548348910068,0.6596192550156136,-3.570761779880786,3.814589956489683e-4,0.014871624722635658,-2.299084237089602,COL4A1
cg07997596,-0.04247729522498117,0.4322410771341976,-3.5706050700160903,3.816829986168303e-4,0.01487807057276014,-2.299633972979363,CCDC27
cg09330834,0.07112066383783192,0.38522124645838773,3.5705885659803704,3.8170659685464735e-4,0.01487807057276014,-2.2996918675410347,OSBPL5;OSBPL5;OSBPL5
cg18218112,0.08703557423764396,0.7173983629908013,3.570500786415735,3.818321311253806e-4,0.014879171858473227,-2.2999997854390513,ELFN1
cg16640450,-0.07928966972063078,0.5622329517329703,-3.5704620888060052,3.8188748517405276e-4,0.01487992947568581,-2.300135528690382,SASH1
cg21269781,0.05983726616619872,0.382045150514112,3.5703014228509464,3.821173862585111e-4,0.014886253075760346,-2.3006990966518073,RHBDL3
cg25162473,-0.011856628729357555,0.8820776792856009,-3.570298456400611,3.8212163224797465e-4,0.014886253075760346,-2.300709501839944,TXNRD1
cg21339822,0.058874585583005234,0.346487102960671,3.570208263275134,3.8225075008684354e-4,0.014889883147948969,-2.3010258613096557,MYBPC1;MYBPC1;MYBPC1;MYBPC1;MYBPC1;MYBPC1;MYBPC1;MYBPC1
cg01276128,-0.002722277102119322,0.03694140064911184,-3.5701700877880174,3.8230541330570535e-4,0.014890612565910179,-2.301159762511043,ACTN4;ACTN4
cg06378129,-0.05605018602620415,0.664123607193519,-3.570140598533077,3.823476437808166e-4,0.014890857642857643,-2.301263195654882,SLC12A4;SLC12A4;SLC12A4;SLC12A4;SLC12A4
cg27205487,-0.09273432749468269,0.4378302976946188,-3.5698307665399054,3.82791606974307e-4,0.014905346150903978,-2.3023498772687434,C21orf34;MIR125B2;C21orf34
cg21068610,-0.013480710234878193,0.059233892976946874,-3.5696539028479353,3.8304525422389485e-4,0.014913795010933041,-2.302970155082525,CHD3
cg09336922,0.067925191030065,0.4875119288470069,3.569629283924811,3.830805736798088e-4,0.014913795010933041,-2.3030564936453395,CEND1;SLC25A22
cg26298409,-0.07032740703717792,0.23154360209866406,-3.569556361392272,3.8318520964900527e-4,0.014916467088690067,-2.303312229602107,MKX
cg13442606,0.07742534008445923,0.4027344112402813,3.5695240526633647,3.832315777480572e-4,0.014916870651199508,-2.3034255332158677,CARS;CARS;CARS;CARS
cg13099117,-0.006911396895214791,0.06389416417141353,-3.569320128077961,3.8352436284448617e-4,0.014925462770996396,-2.304140654400711,ABCF1;ABCF1
cg14376836,0.06312231904145671,0.7595788887545799,3.569255956099421,3.836165412126375e-4,0.014927647987298112,-2.3043656840718105,ROR2
cg20929476,-0.0450163527608789,0.7280600658972756,-3.5692289852973866,3.8365528899666606e-4,0.014927753847246088,-2.3044602604937534,NEDD4
cg24499605,-0.07290872378700869,0.3598096830329766,-3.5690662138964364,3.8388921345938265e-4,0.01493545315970215,-2.305031023750707,PRDM16;PRDM16
cg21970261,0.06599018603318962,0.7198175953382963,3.56894172667332,3.840682085467091e-4,0.014941014164894018,-2.3054675253727543,TFF3
cg01245966,0.0024254490527099784,0.05299165682048301,3.5688774361211277,3.841606799113512e-4,0.014943086299836579,-2.305692947831222,ADCY8
cg09328444,0.05996600985736156,0.40287376419287435,3.5687939534905273,3.8428078704000297e-4,0.014943086299836579,-2.3059856577887023,WDR27
cg02210149,-0.06808046026081294,0.5765154100797931,-3.568782158303749,3.8429775970521467e-4,0.014943086299836579,-2.3060270139873715,ATF6B;ATF6B;FKBPL
cg03356492,-0.05543636251500561,0.5544677407457218,-3.568779353432791,3.8430179587314574e-4,0.014943086299836579,-2.3060368483863067,BRUNOL4;BRUNOL4;BRUNOL4;BRUNOL4
cg08919717,-0.062327119005365694,0.5737367215764734,-3.5686666281802126,3.8446403871663417e-4,0.01494671657226492,-2.306432077916102,TRPM5
cg05346527,-0.0652366780914187,0.3742881804499634,-3.5686643596867142,3.844673043652017e-4,0.01494671657226492,-2.306440031428651,ACSF2;CHAD
cg27635714,0.029684872762661185,0.8021068934264514,3.568617678720102,3.845345105167576e-4,0.01494737896170803,-2.3066036974052464,FLJ22536
cg03813688,0.07822690644314345,0.6419392002653683,3.5686024120891227,3.8455649213048934e-4,0.01494737896170803,-2.306657222586371,TLX2
cg03478199,-0.005586690416967858,0.033159121008329476,-3.5685261339730237,3.846663385842332e-4,0.014950246136449125,-2.3069246522225537,GRM1;GRM1;GRM1;GRM1
cg25074764,-0.04077888485012443,0.5241561258792246,-3.5683788744118803,3.848784870144569e-4,0.014957088416995416,-2.307440925900374,ADRA2B;ADRA2B
cg08216899,-0.046102417021868125,0.6193316069954617,-3.568332129855361,3.849458521363778e-4,0.014958303395240315,-2.3076048022044455,KCNK6
cg16642281,0.09098550688728146,0.38748960897891255,3.5682342683647823,3.8508691932242524e-4,0.014960252800841829,-2.307947876730701,LEF1;LEF1;LEF1;LEF1
cg23672425,-0.08876230861235546,0.5122112910300857,-3.568222187892943,3.851043366609443e-4,0.014960252800841829,-2.3079902267977266,MTOR;ANGPTL7
cg16494058,0.04051759619858897,0.8105574837795096,3.5681747578268332,3.8517272734419017e-4,0.01496150686335694,-2.3081564993064108,MAD1L1;MAD1L1;MAD1L1
cg01877565,0.0637316507986998,0.42076457011558743,3.5681281876633104,3.8523988917939375e-4,0.014962712962320575,-2.3083197552401717,MIR183;MIR96
cg09490603,-0.08260290207768631,0.22458153577417633,-3.568075785229178,3.85315475223668e-4,0.014963609368048919,-2.30850345427527,CYP11A1;CYP11A1;CYP11A1
cg06033488,-0.08749906988386202,0.536600106740425,-3.568062114471074,3.8533519641140103e-4,0.014963609368048919,-2.308551377291254,FOXP1
cg11037750,0.08021185999169128,0.6233518712882512,3.5679464395397336,3.85502104818423e-4,0.014968168721693449,-2.308956870155817,TGFB1
cg05772319,-0.05470288184304328,0.5327314394605228,-3.567930675362844,3.855248563344857e-4,0.014968168721693449,-2.3090121297339063,RGS11;RGS11
cg24167037,-0.05297926890125049,0.6075716821026448,-3.567901481265393,3.8556699379204757e-4,0.014968402140238542,-2.3091144657921303,ITGB2;ITGB2;ITGB2
cg26161708,0.0894678946832736,0.6554996657040719,3.567578786421467,3.8603304458782755e-4,0.01498509104925458,-2.310245576311032,RRBP1;RRBP1
cg01926269,-0.016295849489503966,0.10718211267205606,-3.5673622975963264,3.8634600342143206e-4,0.01499583464052958,-2.311004358113034,POMC;POMC
cg01666796,-0.1012469400758797,0.41467455269614134,-3.567225118910793,3.8654443355089365e-4,0.01500113790316968,-2.3114851391574813,TLE3;TLE3;TLE3
cg22571664,-0.04557140068525662,0.11239976958213978,-3.5672177860784893,3.865550432420874e-4,0.01500113790316968,-2.3115108386166883,NPR3
cg02484673,0.03450402050773871,0.8096013050514899,3.5671440526566482,3.866617414425661e-4,0.015003873315042146,-2.3117692501364777,JPH3
cg15000856,-0.0017042576098783568,0.02628755477877261,-3.567081505416994,3.8675227396059274e-4,0.015005980986440848,-2.311988453716566,C6orf174
cg08718050,-0.09611355099159469,0.587174120605211,-3.566950078920505,3.869425688164199e-4,0.015011958677550515,-2.3124490400617885,SHANK2
cg09832911,-0.09018687762076194,0.5564886165825207,-3.566813176099367,3.871408861960985e-4,0.015016840525268905,-2.312928800906197,ALOX5
cg07639550,-0.0018905701051775275,0.03455675008473778,-3.566578853710684,3.8748054646293615e-4,0.015027211403610475,-2.313749916750303,MARK2;MARK2;MARK2;MARK2
cg06710648,0.05393747196790982,0.4008351378155489,3.5665762422041403,3.874843335249219e-4,0.015027211403610475,-2.313759067736001,DAB1
cg03846288,-0.0013454170906150795,0.02738341867037279,-3.566540068856695,3.8753679367350063e-4,0.015027211403610475,-2.313885822177599,RNF111
cg00641873,0.09263079002800367,0.5977119259175276,3.566528673113394,3.875533216497883e-4,0.015027211403610475,-2.3139257535609783,PTER;PTER
cg19433487,-0.07977116371885018,0.4169841895383241,-3.566318388723012,3.8785842908845323e-4,0.015031467070497032,-2.314662580916604,TTYH2;TTYH2
cg07695089,0.04404617445936765,0.9139802330825716,3.5663030166367364,3.8788074169533666e-4,0.015031467070497032,-2.3147164423977786,SLC45A4
cg02582391,-0.0354509583138104,0.7681185841516042,-3.5661124379106783,3.8815746687247485e-4,0.015039377745584028,-2.3153841830643698,EVPL
cg16103990,-0.0768142796589904,0.49153289898220925,-3.5660019289038636,3.883180134573158e-4,0.015042313388136764,-2.3157713635260624,MYO3A
cg24377070,0.056838501703710076,0.594492350668055,3.5659853217388253,3.883421455861636e-4,0.015042313388136764,-2.315829547557276,DNAJB8
cg19506201,0.07901640901974993,0.6080996305982169,3.5656600770178337,3.888150469498134e-4,0.015053594713924541,-2.316969006082868,ASPSCR1
cg22862420,-0.041704014042421855,0.8294681508377342,-3.565204428005659,3.894784614980392e-4,0.015076462362612578,-2.3185651531985094,RGS17
cg11918450,0.09191245538893283,0.53200016660232885,3.5651775376463437,3.8951764635643585e-4,0.015076570684685419,-2.318659344499795,LTBP1;LTBP1;LTBP1;LTBP1;LTBP1
cg08144943,-0.044117293076336384,0.5028322232100673,-3.5647034326223426,3.902091229090784e-4,0.015096283756467049,-2.3203199228532396,PPM1M;PPM1M
cg03136563,-0.06613688173775356,0.3841247781678529,-3.564631095538324,3.9031472671746784e-4,0.015097179149073551,-2.3205732686879754,HPN;HPN
cg02240291,-0.04010303290114908,0.14589237279285236,-3.56461652250175,3.903360049109561e-4,0.015097179149073551,-2.3206243071676624,SMARCD3;SMARCD3;SMARCD3
cg19894728,0.04747488983545445,0.6732976060779792,3.564612707228343,3.903415757980064e-4,0.015097179149073551,-2.32063766919208,ATXN7L1;ATXN7L1
cg11511443,-0.06524676201615973,0.22646624731302276,-3.564546762620999,3.9043787685298664e-4,0.015099494314415787,-2.3208686212258263,LMO3
cg06002516,-0.06502151441686294,0.2626535828908882,-3.5643889035648537,3.906684939593326e-4,0.015107002998560866,-2.3214214604906553,R3HDM2
cg03221266,0.07509114112527526,0.5083354056962349,3.5642058615871854,3.9093606064681655e-4,0.015113320713862795,-2.3220624635243423,ACTA2;ACTA2
cg16035633,-0.040240426846978594,0.24942333674864536,-3.5642022810620517,3.90941296289762e-4,0.015113320713862795,-2.3220750020122756,NOS3;NOS3;NOS3;NOS3
cg24461171,0.05430415284012563,0.6274224344749164,3.564107823405333,3.910794412474868e-4,0.015116867347131172,-2.3224057748635882,DENND1B;DENND1B
cg07333715,-0.09328963130748759,0.2790251443226499,-3.564089663294212,3.9110600577114767e-4,0.015116867347131172,-2.3224693671714265,ASCL2
cg14547599,-0.03335618931837603,0.8299760131628757,-3.5639324631290545,3.9133602805929186e-4,0.015124347220056645,-2.323019831012532,PRKAG1;PRKAG1
cg14388601,0.06562458700590135,0.8328241996495486,3.563891259799918,3.9139633955969494e-4,0.01512526733024266,-2.3231641078015484,CTTNBP2
cg19862782,0.03423749048474689,0.6910302356243359,3.563857994981458,3.914450373912839e-4,0.015125738507683627,-2.323280586081874,SDF4;SDF4
cg08183114,-0.002158463888961494,0.02860176826897578,-3.5638301433071726,3.914858150473163e-4,0.015125903584089917,-2.3233781091858203,PBX2
cg10369242,-0.07705669398664516,0.4534027468800561,-3.563678154759376,3.9170841168695514e-4,0.015131682066048053,-2.3239102867037706,KRT7
cg04801430,-0.05762273379695837,0.6252028465873254,-3.5636217892432276,3.9179099260161206e-4,0.01513346125007131,-2.324107641154116,PIP5K1C
cg11616651,-0.09943047621025286,0.3504391223678329,-3.5635394295540292,3.919116868034225e-4,0.015136529053549513,-2.324396004460768,AMH
cg07450086,0.026408310934227547,0.12992414168512778,3.563513968879365,3.919490052549408e-4,0.015136529053549513,-2.3244851477962953,SELT
cg19352830,0.07814167770839137,0.4795131878759635,3.5634831506513827,3.919941808802339e-4,0.015136529053549513,-2.324593048265827,EIF2C2;EIF2C2
cg05774801,-0.04637110112708513,0.14568563723284242,-3.563467898767141,3.9201654001771427e-4,0.015136529053549513,-2.324646447677199,SFRP2
cg00012920,-0.012174564584808145,0.9014927693378691,-3.563436993327353,3.92061850801778e-4,0.015136868018119896,-2.3247546521437528,FBF1
cg10304637,-0.09766989310289939,0.2721679986523995,-3.563381300156707,3.9214351551696637e-4,0.015138610354689037,-2.3249496398020435,NRN1
cg09285771,-0.0014150833346341686,0.019726170215484232,-3.56330858016988,3.922501711893947e-4,0.015141317046904206,-2.325204235721162,PSMA6
cg24330204,-0.06760494482621504,0.18362414537969204,-3.5631406689194653,3.9249654410408356e-4,0.015144127907147583,-2.3257920813929056,PKD2L2
cg16767915,0.06537408056999255,0.48865680526633437,3.5630871227241308,3.9257514186720927e-4,0.015144127907147583,-2.3259795373102445,BAI2
cg05488459,0.01403456384863122,0.8961221739292874,3.563082825123009,3.9258145073837607e-4,0.015144127907147583,-2.3259945823467705,DCPS
cg11032189,-0.05062110984324375,0.36060231182682373,-3.563079643769214,3.9258612102151605e-4,0.015144127907147583,-2.3260057196148622,ZBTB47
cg09408116,-0.01337585050077815,0.0651656510944893,-3.5630191841630734,3.9267488667418094e-4,0.01514501311728693,-2.3262173744932904,C16orf80
cg09466667,0.039276406647348994,0.6286994304659052,3.5628857654773296,3.928708359788388e-4,0.015151160325172372,-2.3266844297369325,TRAK1
cg21980685,-5.858577295006565e-4,0.013694823540637226,-3.562816482541306,3.9297262653405305e-4,0.015153675471498576,-2.326926960025828,LYRM2;LYRM2;LYRM2;LYRM2
cg03506656,0.093377296941795307,0.6490263689396008,3.562491275438491,3.934507512559262e-4,0.015165055956198768,-2.3280653120256742,FAP
cg12689806,0.07111579701961246,0.7588448063457608,3.56243111777298,3.9353925571138825e-4,0.015167056358267619,-2.3282758764092737,TRIM58
cg18262591,-0.10739241059059301,0.5146620127176526,-3.5623836417192583,3.936091160371061e-4,0.015167366794603836,-2.328442050088234,CPT1A;CPT1A
cg08249424,-0.0795109326941959,0.42642412420415643,-3.562158977712805,3.9393986341211193e-4,0.015176849159041517,-2.3292283806423306,CDYL;CDYL
cg21782813,0.07515460754625292,0.6299478528670036,3.5619780887094947,3.94206354929329e-4,0.015185703991557532,-2.3298614627160257,MAD1L1;MAD1L1;MAD1L1
cg01815128,-0.04246240199056822,0.3961851842989419,-3.5617684706143296,3.9451538223970567e-4,0.015191958741088368,-2.330595053220173,C13orf33
cg18174881,-0.09098594725427045,0.5501942829174945,-3.561725197783675,3.945792050067734e-4,0.015192617082303003,-2.3307464879171444,C14orf106
cg01614703,-0.03932331287921098,0.5697814451368134,-3.5617071599817103,3.946058116780579e-4,0.015192617082303003,-2.330809611276453,SFRS8
cg27605358,0.09230352811091763,0.5656123126331719,3.5616564269934354,3.946806544131298e-4,0.015194086755812346,-2.330987149919501,KIAA1486
cg07058109,-0.06864794933783902,0.505500905574034,-3.5615807289680177,3.9479235098990444e-4,0.015195563090656013,-2.331252048470126,DHX58
cg16257247,-0.0013494045886385773,0.028045896272756957,-3.5615299825827322,3.9486724663018104e-4,0.015197034117126355,-2.3314296279261644,TMEM179B;TAF6L
cg02711975,-0.07867283266249347,0.4272288506599018,-3.561369944606216,3.9510353084059766e-4,0.01520116519003957,-2.331989641156567,SNTG2
cg24800655,-0.054646269425551855,0.09523264190885948,-3.5613578900200835,3.951213339046595e-4,0.01520116519003957,-2.332031822211632,FBRSL1
cg22481643,-0.060379831713408216,0.4649436018587124,-3.5612045307057545,3.953478913504244e-4,0.015207057374822837,-2.3325684406380844,C3orf26;FILIP1L;MIR548G;FILIP1L;FILIP1L
cg17718377,-0.05305182851648105,0.25608232263506325,-3.5610937686803004,3.955115955474401e-4,0.015211942082716428,-2.332955993373858,DTX1
cg13833596,-0.05548306923995748,0.11878870954596595,-3.5610634842230082,3.95556366457013e-4,0.015212251963953134,-2.3330619556875565,PCDP1
cg09239591,0.06107345419445959,0.6086663592307427,3.561006734536747,3.956402749140779e-4,0.015212873543346089,-2.3332605148777494,XDH
cg26492693,-0.015472769009196474,0.8594056004894628,-3.561002889947186,3.9564596001664666e-4,0.015212873543346089,-2.3332739664470674,GLTSCR1
cg06875131,0.06621639807488056,0.6170053792293966,3.5608924984950985,3.9580923159464966e-4,0.015215202690116324,-2.3336602015213996,AXIN2
cg01817067,-0.027619820996949193,0.07799718616982021,-3.5608378101345544,3.958901403471602e-4,0.015215202690116324,-2.3338515396297437,FBXO21;FBXO21
cg10895922,-0.0622605542142743,0.14153700918247936,-3.560740055865572,3.9603480158820263e-4,0.01521793933636871,-2.334193545337426,NKX2-5;NKX2-5;NKX2-5
cg05668996,-0.03916264992000329,0.7651320173833324,-3.560610202888484,3.9622704051674255e-4,0.015223914419780204,-2.3346478384669815,PRDM6
cg13003178,-0.0842922054523162,0.4589977069981625,-3.5605693861394845,3.9628748511997863e-4,0.015224825036813867,-2.334790633350879,MIR548F5;NBEA
cg19351617,-0.0493014904188227,0.6394538831357401,-3.560523481033949,3.963554752719924e-4,0.015225805310484317,-2.334951227653945,SIGIRR;SIGIRR;SIGIRR
cg13290149,-0.0437608596278104,0.5759776353075579,-3.5605025404347566,3.963864940670078e-4,0.015225805310484317,-2.335024485530252,C20orf151
cg02394955,-0.0920743208683572,0.32687972462758086,-3.5603590611737257,3.96599087525017e-4,0.015232559225116162,-2.3355264173132557,PPYR1
cg05322127,-0.04478489727606172,0.6995560867101881,-3.560292648651439,3.966975272130384e-4,0.01523492788146134,-2.3357587408524196,RFX2;RFX2
cg06100238,-0.029468650973369453,0.10534892213042073,-3.5599640428243595,3.971849386207367e-4,0.015250819515597177,-2.33690820466765,SCRT2
cg23166857,-0.08644360134268425,0.3971957323595231,-3.5599255975474473,3.9724200000320156e-4,0.015251597154496529,-2.3370426796456023,TNFRSF4
cg17176619,0.0691331576433254,0.37731595437633636,3.5598197930302313,3.9739907718701627e-4,0.01525604525843517,-2.3374127584622855,STK24
cg04752257,0.05844931420923227,0.5978219960905398,3.5597398858454756,3.975177457881712e-4,0.015256529305168562,-2.3376922476041395,TOMM20L
cg25407540,0.0642013196445661,0.7190575797579546,3.559634382065441,3.976744782225776e-4,0.015261131025204584,-2.3380612559939804,C9
cg14886059,-0.024184639405689226,0.08619541629288931,-3.5595452237769445,3.978069735222246e-4,0.015264801856275805,-2.3383730864361967,ZSCAN1
cg09123693,-0.08718304314846248,0.5743850289708283,-3.5594798313116858,3.979041774629225e-4,0.015267117919332772,-2.33860179131024,PTPRN2;PTPRN2;PTPRN2
cg05819224,-0.0688207870174995,0.5242468132531277,-3.559427344511777,3.97982213608163e-4,0.015268698175692066,-2.3387853567339123,GALNT9
cg02069721,-0.06095245141270211,0.21741488185175964,-3.5593932922359524,3.9803284939910003e-4,0.015269227014560698,-2.3389044485301786,CRISPLD2
cg10695848,-0.10053667548571654,0.356306652164117,-3.5593589300708275,3.980839521111369e-4,0.015269773665755326,-2.339024622997277,HDAC7;HDAC7
cg22960833,-0.07357652314909907,0.4822687480367098,-3.5592156418818446,3.982971136174998e-4,0.01527240037207596,-2.339525731351758,KDM4B
cg26488978,0.022785657945411764,0.9064091667567362,3.5592137914684034,3.9829986706887456e-4,0.01527240037207596,-2.3395322025022445,TRERF1
cg06225476,0.05639372086251848,0.5692050873076184,3.559174546851117,3.983582680243915e-4,0.015273226294491208,-2.3396694455672558,CAV1
cg02517372,-0.04075510317692463,0.1691335830038351,-3.559022688557867,3.985843279291171e-4,0.015278852177908055,-2.340200498240076,USP42
cg06961473,-0.05409869846459392,0.7323570019614997,-3.559001669290269,3.98615627178284e-4,0.015278852177908055,-2.3402740014842003,LOC390594
cg02202483,-0.04079451980677995,0.8359041253750839,-3.5589072860474027,3.987561992015579e-4,0.015281843601376584,-2.3406040494381406,ATP6V1D
cg24511404,0.07617199455151824,0.6083347037969444,3.5588309506254143,3.988699252069803e-4,0.015281843601376584,-2.3408709799575123,NENF;NENF
cg19363579,-0.05535019035764535,0.139055858965744,-3.558830734434457,3.988702473356227e-4,0.015281843601376584,-2.3408717359284648,BARHL1
cg02351381,0.08210160822976387,0.6065647618960535,3.558825476934485,3.988780811856973e-4,0.015281843601376584,-2.3408901202066117,MGC14436;MGC14436;C12orf34
cg00711291,0.06582666805823323,0.5269798042505922,3.558794718364909,3.989239153658985e-4,0.015282186548842752,-2.340997675383976,SDK2
cg26850144,-0.06611515048298167,0.5996266418015913,-3.5586964989003547,3.99070307877683e-4,0.015286060630200228,-2.3413411187809405,FGF3
cg07357827,0.08082009849830823,0.47773626643940764,3.558652622611013,3.991357201321031e-4,0.015286060630200228,-2.341494537782572,SYN2;TIMP4;SYN2
cg19954234,-0.019918581817294223,0.8781547861266125,-3.5586106828501536,3.991982547289935e-4,0.015287042592946842,-2.3416411837648052,EXPH5;EXPH5;EXPH5
cg05461140,0.07842615477966369,0.4144261479213562,3.5585194984699635,3.9933424754479835e-4,0.015289424209845635,-2.3419600120534367,SSBP3;SSBP3;SSBP3
cg08638180,-0.019480106813790338,0.10239191333522167,-3.558417408645197,3.994865562638601e-4,0.015291411462548726,-2.3423169621473647,SLC9A5
cg13521908,-0.0027702757763050576,0.02953181495376422,-3.5582055308847678,3.998028321907843e-4,0.015300295973408196,-2.3430577467871414,CRHR1;CRHR1;CRHR1;CRHR1;CRHR1;CRHR1;CRHR1;CRHR1
cg24780167,-0.047271111815282874,0.7839856662951195,-3.5581227148819154,3.999265177004497e-4,0.015303615901052165,-2.343347283436569,CCDC141
cg23262312,0.05678107392383924,0.3895372223400209,3.5580834658787888,3.9998514850931097e-4,0.015304446057723747,-2.343484501326781,MCF2L;MCF2L
cg25756586,-0.0672540664658493,0.5051903907780853,-3.557772131944557,4.004505094885011e-4,0.015318560756060568,-2.344572899904093,CARD14;CARD14
cg19285478,0.07889151215520612,0.4424073894933599,3.557634246721686,4.0065677296344406e-4,0.015324483577359754,-2.345054906334851,MACROD1
cg21115608,-0.07283068747116794,0.22338211920982187,-3.5575821618886563,4.0073471291393527e-4,0.015326049900528384,-2.345236975004572,GJA3
cg24527785,-0.0028900933174738352,0.05051711086058967,-3.5572927847658486,4.011679965922421e-4,0.015341204757546153,-2.34624848008649,MSH5;MSH5;MSH5;MSH5
cg15585987,0.05420762641069865,0.7902726677183114,3.557139507547584,4.013976758728924e-4,0.015348571429453083,-2.3467842218071473,SNTG1;SNTG1
cg11605551,-0.055975619278851085,0.37098210621131045,-3.5568205676239044,4.0187598825188635e-4,0.015365083721775632,-2.3478989243398676,F7;F7
cg13300480,-0.06700713305587566,0.19927568080391633,-3.556802118266149,4.0190367296963716e-4,0.015365083721775632,-2.347963402334515,ROR1;ROR1
cg12714746,0.0888417397889153,0.5683720048857753,3.556735792500857,4.0200321476617685e-4,0.015367280939541234,-2.348195199198371,SMTNL2;SMTNL2
cg00262776,0.04131750565424516,0.1534689347925875,3.5565667728036563,4.022569841270458e-4,0.015374335401542366,-2.348785874444091,PLBD1;PLBD1
cg02798157,-0.04748544150714323,0.35594452242366603,-3.556425349423765,4.024694351045157e-4,0.015381036532778137,-2.349280087726479,KCNQ1OT1;KCNQ1;KCNQ1
cg08108679,-0.07637823610679473,0.3873534382615372,-3.556298561438366,4.026599896058296e-4,0.015386104214430082,-2.3497231405759695,PRKCZ
cg01412907,-0.017413607706870504,0.8808349221067012,-3.556287707571371,4.026763062213369e-4,0.015386104214430082,-2.34976106804264,TRIM46
